model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-llama-8b,4,1.4,layer_mid,30,0,0.0,0.01832858355496664,"[0.011916765802867949, 0.024849739330179563]",0.005217333211996238,"[0.0042547814441440245, 0.006188297701340991]",0.05523993377491526,0.0,0.42569450057645336,0.010147794865435983,0.996,0.0,0.0,0.9,0.0,paramagnetic,435,10.562570569303574,0.8942853222223636
deepseek-r1-distill-llama-8b,4,1.5,layer_mid,25,0,0.0,0.016550238917007527,"[0.0064209114090070666, 0.02559852678833355]",0.006811395916138707,"[0.004190000649439268, 0.01022494398818155]",0.05383486164591371,0.006666666666666667,0.4697639532538918,0.014234660941507814,0.976,0.0,0.0,0.92,0.04,paramagnetic,300,10.035498413539404,1.0539117599813757
deepseek-r1-distill-llama-8b,4,1.8,layer_mid,30,0,0.0,0.027370761647667014,"[0.020081811703456923, 0.034987191335755806]",0.0064414006321795335,"[0.005456195836149881, 0.007594500263199308]",0.06426437182300593,0.0,0.37189826036042806,0.016318565083721374,0.606,0.0,0.0,1.0,0.0,paramagnetic,435,10.501824925329739,0.7944207766686011
deepseek-r1-distill-llama-8b,4,2.0,layer_mid,25,0,0.0,0.02437178141388234,"[0.016566662179174876, 0.03310344762103403]",0.005732700649865567,"[0.0045041682461883815, 0.007127561049428749]",0.05639154145358885,0.0,0.48130645687278084,0.015614827072914181,0.912,0.0,0.0,1.0,0.0,paramagnetic,300,10.204488136121311,0.8433999786727119
deepseek-r1-distill-llama-8b,4,2.5,layer_mid,30,0,0.0,0.020560623793860523,"[0.014110631567208138, 0.027734598077280948]",0.00568225496033946,"[0.004653117480014089, 0.006854484061207941]",0.058346380268868916,0.0,0.4137744541724408,0.009822910607108406,1.0,0.0,0.0,0.9333333333333333,0.0,paramagnetic,435,10.641707043951877,0.8764283454728625
deepseek-r1-distill-llama-8b,4,3.0,layer_mid,30,0,0.0,0.04451572293334943,"[0.037213509005669464, 0.05257263194559074]",0.006735560380827562,"[0.005573727029062879, 0.007895494651823105]",0.06729069988164951,0.0,0.44370358784268693,0.012988188918378826,0.92,0.0,0.0,1.0,0.0,paramagnetic,435,10.214893562083308,0.7465717083389847
deepseek-r1-distill-llama-8b,5,0.1,layer_mid,25,0,0.0,0.056366620868772456,"[0.04357081161547812, 0.0687497867223042]",0.012293076300903757,"[0.009083261462522942, 0.016225096024377123]",0.08623455582438007,0.0033333333333333335,0.33636405691687815,0.011759883838932055,0.998,0.0,0.16,0.76,0.08,undetermined,300,9.96195168217554,3.414401527045845
deepseek-r1-distill-llama-8b,5,0.2,layer_mid,25,0,0.0,0.05668415954443667,"[0.04490076313918002, 0.07024046262906782]",0.0123241379037277,"[0.009604371045423193, 0.015512421566397722]",0.08289667296968885,0.0033333333333333335,0.5278320455208823,0.016006982088188716,0.934,0.0,0.2,0.68,0.12,undetermined,300,9.853446723556361,4.148882664285543
deepseek-r1-distill-llama-8b,5,0.3,layer_mid,25,0,0.0,0.07034926172075875,"[0.052335098282370374, 0.08690349937748496]",0.022718490433211697,"[0.01505338002608331, 0.029798862279327043]",0.10290102177401399,0.023333333333333334,0.5844817841324402,0.023378035671876206,0.314,0.0,0.24,0.72,0.04,spin_glass,300,9.24990050175328,3.44868274291065
deepseek-r1-distill-llama-8b,5,0.4,layer_mid,25,0,0.0,0.09727564163598863,"[0.08185391966642654, 0.1120104953792634]",0.01683426356836334,"[0.011976236449414788, 0.022035535151538582]",0.11098996623307145,0.016666666666666666,0.5339268588684354,0.017492541355926653,0.81,0.0,0.12,0.88,0.0,spin_glass,300,11.353040279220684,3.2933072081323913
